Symbol,Stock Name,Sector,Exchange,Market Cap,PE,Stock URL
PHOGLOBAL,Phoenix Overseas,Trading,NSE,48,10.39,https://zerodha.com/markets/stocks/NSE/PHOGLOBAL/
JOHNPHARMA,Johnson Pharmacare,Trading,BSE,47,--,https://zerodha.com/markets/stocks/BSE/JOHNPHARMA/
INLCM,Ind Link Chain Mfg,Trading,BSE,47,423.02,https://zerodha.com/markets/stocks/BSE/INLCM/
CONTILI,Contil India,Trading,BSE,46,18.05,https://zerodha.com/markets/stocks/BSE/CONTILI/
MRCAGRO,MRC Agrotech,Trading,BSE,45,51.89,https://zerodha.com/markets/stocks/BSE/MRCAGRO/
KGVL,Khyati Global Vent,Trading,BSE,45,9.58,https://zerodha.com/markets/stocks/BSE/KGVL/
SAI,Sai Swami Metals,Trading,BSE,44,19.79,https://zerodha.com/markets/stocks/BSE/SAI/
AKG,AKG Exim,Trading,NSE,44,51.66,https://zerodha.com/markets/stocks/NSE/AKG/
7NR,7NR Retail,Trading,BSE,43,130.64,https://zerodha.com/markets/stocks/BSE/7NR/
MONOPHARMA,Mono Pharmacare,Trading,NSE,43,13.87,https://zerodha.com/markets/stocks/NSE/MONOPHARMA/
YARNSYN,Yarn Syndicate,Trading,BSE,43,--,https://zerodha.com/markets/stocks/BSE/YARNSYN/
ASHOKAMET,Ashoka Metcast,Trading,BSE,42,5.66,https://zerodha.com/markets/stocks/BSE/ASHOKAMET/
DANUBE,Danube Industries,Trading,BSE,42,34.84,https://zerodha.com/markets/stocks/BSE/DANUBE/
TAVERNIER,Tavernier Resources,Trading,BSE,41,15.37,https://zerodha.com/markets/stocks/BSE/TAVERNIER/
FORINTL,Fortune Intl,Trading,BSE,41,9.72,https://zerodha.com/markets/stocks/BSE/FORINTL/
INDAGIV,Ind Agiv Commerce,Trading,BSE,41,--,https://zerodha.com/markets/stocks/BSE/INDAGIV/
MISHKA,Mishka Exim,Trading,BSE,40,120.32,https://zerodha.com/markets/stocks/BSE/MISHKA/
ARMAN,Arman Holdings,Trading,BSE,40,--,https://zerodha.com/markets/stocks/BSE/ARMAN/
MIL,Medico Intercont.,Trading,BSE,39,7.78,https://zerodha.com/markets/stocks/BSE/MIL/
RADGLOBAL%C2%A0,Radford Global,Trading,NSE,39,321.43,https://zerodha.com/markets/stocks/NSE/RADGLOBAL%C2%A0/
LESHAIND,Lesha Industries,Trading,BSE,38,84.98,https://zerodha.com/markets/stocks/BSE/LESHAIND/
ASPIRE,Aspire & Innovative,Trading,NSE,37,9.58,https://zerodha.com/markets/stocks/NSE/ASPIRE/
SATTVASUKU,Sattva Sukun Lifecar,Trading,BSE,37,14.8,https://zerodha.com/markets/stocks/BSE/SATTVASUKU/
CHANDRAP,Chandra Prabhu Intl,Trading,BSE,37,15.69,https://zerodha.com/markets/stocks/BSE/CHANDRAP/
TAPARIA,Taparia Tools,Trading,BSE,37,0.3,https://zerodha.com/markets/stocks/BSE/TAPARIA/
SHRENIK,Shrenik,Trading,NSE,36,--,https://zerodha.com/markets/stocks/NSE/SHRENIK/
INNOVATIVE,Innovative Ideals,Trading,BSE,35,34.49,https://zerodha.com/markets/stocks/BSE/INNOVATIVE/
AGARWALFT,Agarwal Float Glass,Trading,NSE,35,11.33,https://zerodha.com/markets/stocks/NSE/AGARWALFT/
USHDEVINT,Ushdev International,Trading,BSE,35,--,https://zerodha.com/markets/stocks/BSE/USHDEVINT/
CELLPOINT,Cell Point (India),Trading,NSE,35,15.54,https://zerodha.com/markets/stocks/NSE/CELLPOINT/
MTPL,Marg Techno,Trading,BSE,35,84.37,https://zerodha.com/markets/stocks/BSE/MTPL/
SRUSTEELS,SRU Steels,Trading,BSE,35,--,https://zerodha.com/markets/stocks/BSE/SRUSTEELS/
URSUGAR,UR Sugar Industries,Trading,BSE,35,83.07,https://zerodha.com/markets/stocks/BSE/URSUGAR/
SARTHAKIND,Sarthak Inds,Trading,BSE,35,12.25,https://zerodha.com/markets/stocks/BSE/SARTHAKIND/
ROSEMER,Rose Merc,Trading,BSE,35,--,https://zerodha.com/markets/stocks/BSE/ROSEMER/
ASHNI,Ashnisha Industries,Trading,BSE,34,198.41,https://zerodha.com/markets/stocks/BSE/ASHNI/
PCL,Prospect Consumer,Trading,BSE,34,15.96,https://zerodha.com/markets/stocks/BSE/PCL/
STANDRDBAT,Standard Batteries,Trading,BSE,33,40.02,https://zerodha.com/markets/stocks/BSE/STANDRDBAT/
NATURAL,Natural Biocon (I),Trading,BSE,32,731.88,https://zerodha.com/markets/stocks/BSE/NATURAL/
QVCEL,QVC Exports,Trading,NSE,32,5.29,https://zerodha.com/markets/stocks/NSE/QVCEL/
PRADHIN,Bhagwandas Metals,Trading,BSE,32,6.64,https://zerodha.com/markets/stocks/BSE/PRADHIN/
ASIANTNE,Asian Tea & Exports,Trading,BSE,32,64.05,https://zerodha.com/markets/stocks/BSE/ASIANTNE/
CCAL,City Crops Agro,Trading,BSE,31,12.52,https://zerodha.com/markets/stocks/BSE/CCAL/
HEMANG,Hemang Resources,Trading,BSE,31,56.86,https://zerodha.com/markets/stocks/BSE/HEMANG/
RRMETAL,RR Metalmakers India,Trading,BSE,31,18.35,https://zerodha.com/markets/stocks/BSE/RRMETAL/
AGUL,AG Universal,Trading,NSE,30,21.92,https://zerodha.com/markets/stocks/NSE/AGUL/
ASRL,Add-Shop E-Retail,Trading,BSE,30,9.13,https://zerodha.com/markets/stocks/BSE/ASRL/
MAHACORP,Maharashtra Corpn.,Trading,BSE,30,353.75,https://zerodha.com/markets/stocks/BSE/MAHACORP/
SINNAR,Sinnar Bidi Udyog,Trading,BSE,30,--,https://zerodha.com/markets/stocks/BSE/SINNAR/
ARYAVAN,Ecofinity Atomix,Trading,BSE,30,19.41,https://zerodha.com/markets/stocks/BSE/ARYAVAN/
SANBLUE,Sanblue Corporation,Trading,BSE,29,87.8,https://zerodha.com/markets/stocks/BSE/SANBLUE/
SAMSRITA,Samsrita Labs,Trading,BSE,29,--,https://zerodha.com/markets/stocks/BSE/SAMSRITA/
GETALONG,Getalong Enterprise,Trading,BSE,29,15.86,https://zerodha.com/markets/stocks/BSE/GETALONG/
PGCRL,Pearl Green Clubs,Trading,BSE,29,--,https://zerodha.com/markets/stocks/BSE/PGCRL/
SWADEIN,Swadeshi Inds & Leas,Trading,BSE,28,27.72,https://zerodha.com/markets/stocks/BSE/SWADEIN/
ALFAVIO,Alfavision Oversea(I,Trading,BSE,28,227.4,https://zerodha.com/markets/stocks/BSE/ALFAVIO/
SAWABUSI,Sawaca Enterprises,Trading,BSE,28,--,https://zerodha.com/markets/stocks/BSE/SAWABUSI/
SCARNOSE,Scarnose Internatl.,Trading,BSE,27,142.66,https://zerodha.com/markets/stocks/BSE/SCARNOSE/
PALMJEWELS,PALM Jewels,Trading,BSE,26,47.25,https://zerodha.com/markets/stocks/BSE/PALMJEWELS/
RSCINT,RSC International,Trading,BSE,25,--,https://zerodha.com/markets/stocks/BSE/RSCINT/
PIOTEX,Piotex Industries,Trading,BSE,25,7.49,https://zerodha.com/markets/stocks/BSE/PIOTEX/
LAFFANSQ,Laffans Petrochem,Trading,BSE,25,12.57,https://zerodha.com/markets/stocks/BSE/LAFFANSQ/
GOBLIN,Goblin India,Trading,BSE,25,10.39,https://zerodha.com/markets/stocks/BSE/GOBLIN/
VASUDHAGAM,Vasudhagama Enterprs,Trading,BSE,25,15.45,https://zerodha.com/markets/stocks/BSE/VASUDHAGAM/
RAJKSYN,Rajkamal Synthetics,Trading,BSE,25,113.91,https://zerodha.com/markets/stocks/BSE/RAJKSYN/
TTIL,Tirupati Tyres,Trading,BSE,24,24.54,https://zerodha.com/markets/stocks/BSE/TTIL/
RUCHISTRIP,IMEC Services,Trading,BSE,23,0.08,https://zerodha.com/markets/stocks/BSE/RUCHISTRIP/
DHYAANITR,Dhyaani Tradeventtur,Trading,BSE,23,33.46,https://zerodha.com/markets/stocks/BSE/DHYAANITR/
LYPSAGEMS,Lypsa Gems,Trading,BSE,23,--,https://zerodha.com/markets/stocks/BSE/LYPSAGEMS/
ZENLABS,Zenlabs Ethica,Trading,BSE,22,81.62,https://zerodha.com/markets/stocks/BSE/ZENLABS/
SUNREST,Sunrest Lifescience,Trading,NSE,22,10.81,https://zerodha.com/markets/stocks/NSE/SUNREST/
TAIIND,Tai Industries,Trading,BSE,22,20.09,https://zerodha.com/markets/stocks/BSE/TAIIND/
SIPTL,Sharanam Infra,Trading,BSE,22,4.32,https://zerodha.com/markets/stocks/BSE/SIPTL/
OPCHAINS,OP Chains,Trading,BSE,21,11.43,https://zerodha.com/markets/stocks/BSE/OPCHAINS/
MADSUDIND,Madhusudan Inds,Trading,BSE,21,--,https://zerodha.com/markets/stocks/BSE/MADSUDIND/
BRISK,Brisk Technovision,Trading,BSE,21,21.69,https://zerodha.com/markets/stocks/BSE/BRISK/
GLCL,Globe Commercials,Trading,BSE,21,3.56,https://zerodha.com/markets/stocks/BSE/GLCL/
MIHIKA,Mihika Industries,Trading,BSE,21,386.3,https://zerodha.com/markets/stocks/BSE/MIHIKA/
NEERAJ,Neeraj Paper Market.,Trading,BSE,21,84.62,https://zerodha.com/markets/stocks/BSE/NEERAJ/
SAMYAKINT,Samyak International,Trading,BSE,21,--,https://zerodha.com/markets/stocks/BSE/SAMYAKINT/
SHREMETAL,Shree Metalloys,Trading,BSE,21,16.62,https://zerodha.com/markets/stocks/BSE/SHREMETAL/
JAIPAN,Jaipan Industries,Trading,BSE,21,90.98,https://zerodha.com/markets/stocks/BSE/JAIPAN/
BFFL,Bangalore Fort Farms,Trading,BSE,21,43.28,https://zerodha.com/markets/stocks/BSE/BFFL/
ADHHATA,Adhata Global,Trading,BSE,20,--,https://zerodha.com/markets/stocks/BSE/ADHHATA/
PANTH,Panth Infinity,Trading,BSE,20,14.54,https://zerodha.com/markets/stocks/BSE/PANTH/
ADISHAKTI,Afloat Enterprises,Trading,BSE,20,71.96,https://zerodha.com/markets/stocks/BSE/ADISHAKTI/
